dress_id,kind,archetype_id,x,y,scale,rotation,style_zone,z_layer
dp_465_2,dumpster,pro_dumpster_16,6119.27,11228.0,0.44,0,waterfront,32
dt_466_0,tree,veg_street_tree_01,1850.5,11432.5,0.74,0,residential,31
dt_466_1,tree,veg_planter_tree_03,1778.37,11548.5,0.74,0,residential,31
dp_466_0,planter,pro_planter_13,1751.3,11370.5,0.47,0,residential,32
dt_467_0,tree,veg_planter_tree_10,1988.5,11438.5,0.87,0,residential,31
dt_467_1,tree,veg_planter_tree_10,1988.5,11489.5,0.9199999999999999,0,residential,31
dp_467_0,hydrant,pro_hydrant_17,1828.5,11464.0,0.47,0,residential,32
dt_468_0,tree,veg_planter_tree_03,2482.67,11483.5,0.81,0,residential,31
dt_468_1,tree,veg_planter_tree_03,2630.0,11422.57,0.89,0,residential,31
dp_468_0,hydrant,pro_hydrant_02,2405.0,11401.1,0.48,0,residential,32
dt_469_0,tree,veg_street_tree_01,2722.5,11519.0,0.79,0,residential,31
dt_469_1,tree,veg_planter_tree_03,2769.5,11519.0,0.76,0,residential,31
dp_469_0,bench,pro_bench_18,2746.0,11348.1,0.44,0,residential,32
dt_470_0,tree,veg_autumn_tree_04,3555.0,11445.17,0.84,0,residential,31
dt_470_1,tree,veg_planter_tree_03,3555.0,11492.83,0.79,0,residential,31
dp_470_0,hydrant,pro_hydrant_17,3311.5,11469.0,0.43,0,residential,32
dp_471_0,bollard,pro_bollard_09,3653.0,11418.7,0.47,0,waterfront,32
dp_471_1,barrier,pro_barrier_07,3743.0,11365.1,0.42,0,waterfront,32
dp_471_2,crate_cluster,pro_crate_cluster_11,3653.0,11499.9,0.4,0,waterfront,32
dp_472_0,dumpster,pro_dumpster_01,5386.02,11401.5,0.44,0,waterfront,32
dp_472_1,bollard,pro_bollard_09,5324.0,11488.0,0.41000000000000003,0,waterfront,32
dp_472_2,barrier,pro_barrier_07,5484.07,11401.5,0.45,0,waterfront,32
dp_473_0,bollard,pro_bollard_09,6240.25,11382.0,0.44,0,waterfront,32
dp_473_1,barrier,pro_barrier_07,6187.0,11454.0,0.47,0,waterfront,32
dp_473_2,crate_cluster,pro_crate_cluster_11,6320.75,11382.0,0.48,0,waterfront,32
dt_474_0,tree,veg_street_tree_01,1845.0,11599.67,0.96,0,residential,31
dt_474_1,tree,veg_planter_tree_10,1845.0,11638.33,0.96,0,residential,31
dp_474_0,planter,pro_planter_13,1653.0,11619.0,0.45,0,residential,32
dt_475_0,tree,veg_planter_tree_03,3410.93,11690.0,0.74,0,residential,31
dt_475_1,tree,veg_street_tree_01,3462.87,11690.0,0.85,0,residential,31
dp_475_0,planter,pro_planter_13,3436.9,11547.0,0.4,0,residential,32
dp_476_0,bollard,pro_bollard_09,4699.7,11621.75,0.46,0,waterfront,32
dp_476_1,barrier,pro_barrier_07,4814.35,11580.5,0.42,0,waterfront,32
dp_476_2,crate_cluster,pro_crate_cluster_11,4865.18,11580.5,0.4,0,waterfront,32
dp_477_0,bollard,pro_bollard_09,5408.1,11568.0,0.48,0,waterfront,32
dp_477_1,barrier,pro_barrier_07,5354.5,11660.0,0.49,0,waterfront,32
dp_477_2,crate_cluster,pro_crate_cluster_11,5489.3,11568.0,0.49,0,waterfront,32
dp_478_0,crate_cluster,pro_crate_cluster_11,5529.0,11589.75,0.48,0,waterfront,32
dp_478_1,utility_box,pro_utility_box_05,5630.0,11541.5,0.49,0,waterfront,32
dp_478_2,dumpster,pro_dumpster_01,5674.0,11541.5,0.49,0,waterfront,32
dp_479_0,crate_cluster,pro_crate_cluster_11,6243.38,11569.0,0.47,0,waterfront,32
dp_479_1,utility_box,pro_utility_box_05,6289.25,11569.0,0.42,0,waterfront,32
dp_479_2,dumpster,pro_dumpster_16,6184.5,11660.0,0.46,0,waterfront,32
dp_480_0,crate_cluster,pro_crate_cluster_11,6404.5,11606.0,0.39,0,waterfront,32
dp_480_1,utility_box,pro_utility_box_05,6488.1,11560.0,0.38,0,waterfront,32
dp_480_2,dumpster,pro_dumpster_01,6404.5,11672.0,0.38,0,waterfront,32
dt_481_0,tree,veg_planter_tree_03,1878.5,11800.5,0.8,0,residential,31
dt_481_1,tree,veg_planter_tree_10,1878.5,11851.5,0.77,0,residential,31
dp_481_0,bench,pro_bench_18,1600.7,11826.0,0.38,0,residential,32
dt_482_0,tree,veg_planter_tree_10,3301.4,11819.67,0.87,0,residential,31
dt_482_1,tree,veg_street_tree_08,3301.4,11856.33,0.8,0,residential,31
dp_482_0,bench,pro_bench_03,3083.0,11838.0,0.49,0,residential,32
dp_483_0,utility_box,pro_utility_box_05,4491.5,11772.5,0.4,0,waterfront,32
dp_483_1,dumpster,pro_dumpster_16,4600.2,11719.0,0.39,0,waterfront,32
dp_483_2,bollard,pro_bollard_09,4648.05,11719.0,0.38,0,waterfront,32
dp_484_0,crate_cluster,pro_crate_cluster_11,4722.3,11743.25,0.42,0,waterfront,32
dp_484_1,utility_box,pro_utility_box_05,4722.3,11776.0,0.46,0,waterfront,32
dp_484_2,dumpster,pro_dumpster_01,4847.2,11697.5,0.48,0,waterfront,32
dp_485_0,barrier,pro_barrier_07,5412.3,11790.0,0.4,0,waterfront,32
dp_485_1,crate_cluster,pro_crate_cluster_11,5347.5,11856.0,0.45,0,waterfront,32
dp_485_2,utility_box,pro_utility_box_05,5515.9,11790.0,0.47,0,waterfront,32
dp_486_0,dumpster,pro_dumpster_01,5737.75,11729.5,0.43,0,waterfront,32
dp_486_1,bollard,pro_bollard_09,5683.5,11820.0,0.46,0,waterfront,32
dp_486_2,barrier,pro_barrier_07,5683.5,11858.75,0.42,0,waterfront,32
dp_487_0,utility_box,pro_utility_box_05,6340.0,11753.25,0.49,0,waterfront,32
dp_487_1,dumpster,pro_dumpster_16,6445.4,11706.5,0.49,0,waterfront,32
dp_487_2,bollard,pro_bollard_09,6340.0,11820.75,0.49,0,waterfront,32
dp_488_0,barrier,pro_barrier_07,6577.0,11788.5,0.43,0,waterfront,32
dp_488_1,crate_cluster,pro_crate_cluster_11,6577.0,11816.0,0.4,0,waterfront,32
dp_488_2,utility_box,pro_utility_box_05,6577.0,11843.5,0.39,0,waterfront,32
dt_489_0,tree,veg_street_tree_08,6345.0,8075.37,0.87,0,commercial,31
dt_489_1,tree,veg_street_tree_01,6276.83,8167.9,0.9199999999999999,0,commercial,31
dp_489_0,planter,pro_planter_13,6214.12,8025.1,0.43,0,commercial,32
dp_489_1,hydrant,pro_hydrant_02,6251.75,8025.1,0.46,0,commercial,32
dp_489_2,bench,pro_bench_03,6163.5,8121.95,0.48,0,commercial,32
dt_490_0,tree,veg_planter_tree_03,6383.2,7257.97,0.75,0,commercial,31
dt_490_1,tree,veg_street_tree_01,6306.43,7376.3,0.86,0,commercial,31
dp_490_0,newspaper_box,pro_newspaper_box_12,6232.97,7194.8,0.38,0,commercial,32
dp_490_1,planter,pro_planter_13,6277.05,7194.8,0.38,0,commercial,32
dp_490_2,hydrant,pro_hydrant_02,6321.12,7194.8,0.44,0,commercial,32
dt_491_0,tree,veg_street_tree_01,6413.3,7453.67,0.88,0,commercial,31
dt_491_1,tree,veg_planter_tree_10,6325.07,7589.2,0.81,0,commercial,31
dp_491_0,newspaper_box,pro_newspaper_box_12,6237.28,7381.9,0.49,0,commercial,32
dp_491_1,planter,pro_planter_13,6289.95,7381.9,0.43,0,commercial,32
dp_491_2,hydrant,pro_hydrant_17,6171.6,7527.12,0.46,0,commercial,32
dt_492_0,tree,veg_street_tree_08,10305.3,6105.67,0.83,0,dense_urban,31
dt_492_1,tree,veg_street_tree_08,10305.3,6164.43,0.78,0,dense_urban,31
dp_492_0,planter,pro_planter_13,10075.6,6105.67,0.46,0,dense_urban,32
dp_492_1,hydrant,pro_hydrant_02,10075.6,6164.43,0.48,0,dense_urban,32
dt_493_0,tree,veg_street_tree_08,9711.2,7040.97,0.94,0,dense_urban,31
dt_493_1,tree,veg_street_tree_08,9711.2,7091.13,0.84,0,dense_urban,31
dp_493_0,bench,pro_bench_18,9465.1,7040.97,0.45,0,dense_urban,32
dp_493_1,utility_box,pro_utility_box_05,9621.5,6977.8,0.47,0,dense_urban,32
dt_494_0,tree,veg_street_tree_01,6024.4,7248.0,0.74,0,commercial,31
dt_494_1,tree,veg_planter_tree_10,6096.8,7248.0,0.85,0,commercial,31
dp_494_0,mailbox,pro_mailbox_04,6006.3,7125.0,0.4,0,commercial,32
dp_494_1,newspaper_box,pro_newspaper_box_12,5939.0,7184.0,0.45,0,commercial,32
dp_494_2,planter,pro_planter_13,6114.9,7125.0,0.47,0,commercial,32
dt_495_0,tree,veg_planter_tree_10,12524.8,5385.33,0.87,0,dense_urban,31
dt_495_1,tree,veg_autumn_tree_04,12524.8,5434.67,0.8,0,dense_urban,31
dp_495_0,hydrant,pro_hydrant_02,12346.0,5385.33,0.43,0,dense_urban,32
dp_495_1,mailbox,pro_mailbox_04,12346.0,5434.67,0.46,0,dense_urban,32
dt_496_0,tree,veg_planter_tree_10,12412.23,5661.0,0.9299999999999999,0,dense_urban,31
dt_496_1,tree,veg_street_tree_01,12514.7,5601.0,0.95,0,dense_urban,31
dp_496_0,planter,pro_planter_13,12357.0,5559.0,0.38,0,dense_urban,32
dp_496_1,hydrant,pro_hydrant_02,12454.47,5504.0,0.44,0,dense_urban,32
dt_497_0,tree,veg_planter_tree_03,10218.7,5846.0,0.78,0,dense_urban,31
dt_497_1,tree,veg_planter_tree_03,10158.47,5948.0,0.76,0,dense_urban,31
dp_497_0,hydrant,pro_hydrant_17,10116.23,5791.0,0.44,0,dense_urban,32
dp_497_1,mailbox,pro_mailbox_04,10158.47,5791.0,0.41000000000000003,0,dense_urban,32
dt_498_0,tree,veg_planter_tree_10,12361.53,6403.0,0.76,0,dense_urban,31
dt_498_1,tree,veg_autumn_tree_04,12464.0,6343.0,0.75,0,dense_urban,31
dp_498_0,hydrant,pro_hydrant_02,12306.3,6301.0,0.48,0,dense_urban,32
dp_498_1,mailbox,pro_mailbox_04,12403.77,6246.0,0.49,0,dense_urban,32
dt_499_0,tree,veg_street_tree_08,11881.0,7078.33,0.79,0,dense_urban,31
dt_499_1,tree,veg_street_tree_01,11881.0,7127.67,0.88,0,dense_urban,31
dp_499_0,utility_box,pro_utility_box_05,11713.4,7078.33,0.43,0,dense_urban,32
dp_499_1,planter,pro_planter_13,11817.47,7016.0,0.4,0,dense_urban,32
dt_500_0,tree,veg_street_tree_08,14560.0,4145.0,0.83,0,dense_urban,31
dt_500_1,tree,veg_autumn_tree_04,14642.0,4085.0,0.78,0,dense_urban,31
dp_500_0,planter,pro_planter_13,14515.0,4043.0,0.47,0,dense_urban,32
dp_500_1,hydrant,pro_hydrant_02,14515.0,4085.0,0.42,0,dense_urban,32
dt_501_0,tree,veg_planter_tree_10,14167.33,4532.3,0.91,0,dense_urban,31
dt_501_1,tree,veg_planter_tree_03,14288.0,4468.53,0.82,0,dense_urban,31
dp_501_0,utility_box,pro_utility_box_05,14103.0,4422.77,0.46,0,dense_urban,32
dp_501_1,planter,pro_planter_13,14103.0,4468.53,0.42,0,dense_urban,32
dt_502_0,tree,veg_street_tree_08,12898.0,4927.3,0.8,0,dense_urban,31
dt_502_1,tree,veg_planter_tree_10,12980.0,4853.87,0.77,0,dense_urban,31
dp_502_0,bench,pro_bench_03,12853.0,4798.43,0.44,0,dense_urban,32
dp_502_1,utility_box,pro_utility_box_05,12930.0,4730.0,0.47,0,dense_urban,32
dt_503_0,tree,veg_planter_tree_03,10118.23,5085.0,0.87,0,dense_urban,31
dt_503_1,tree,veg_planter_tree_10,10220.7,5025.0,0.8,0,dense_urban,31
dp_503_0,mailbox,pro_mailbox_04,10063.0,4983.0,0.48,0,dense_urban,32
dp_503_1,bench,pro_bench_18,10063.0,5025.0,0.43,0,dense_urban,32
dt_504_0,tree,veg_street_tree_08,10293.0,5262.0,0.84,0,dense_urban,31
dt_504_1,tree,veg_autumn_tree_04,10375.0,5188.57,0.79,0,dense_urban,31
dp_504_0,hydrant,pro_hydrant_02,10248.0,5133.13,0.45,0,dense_urban,32
dp_504_1,mailbox,pro_mailbox_04,10325.0,5064.7,0.41000000000000003,0,dense_urban,32
dt_505_0,tree,veg_planter_tree_10,13803.0,5814.0,0.78,0,dense_urban,31
dt_505_1,tree,veg_autumn_tree_04,13835.0,5814.0,0.76,0,dense_urban,31
dp_505_0,mailbox,pro_mailbox_04,13803.0,5657.0,0.39,0,dense_urban,32
dp_505_1,bench,pro_bench_03,13835.0,5657.0,0.38,0,dense_urban,32
